"Country","Status","Life expectancy","Adult Mortality","infant deaths","Alcohol","percentage expenditure","Hepatitis B","Measles","BMI","under-five deaths","Polio","Total expenditure","Diphtheria","HIV/AIDS","GDP","Population","thinness  1-19 years","thinness 5-9 years","Income composition of resources","Schooling","Mean happiness"
"Kazakhstan",0,-0.260686924113695,0.546414668710901,-0.260730356211069,0.519854233530577,-0.30731533608212,0.772116189196174,-0.102477418164802,0.327722091521942,-0.211397119616094,0.649347681024407,-0.799623032265216,0.599573648949315,-0.34591930724799,-0.224297677047653,-0.139989339152898,-0.525451457146867,-0.49919810011892,0.542480434059794,0.58183913276432,5.87498328655058
"Kenya",0,-1.22033074909258,1.47599752019065,0.675222754965222,-0.737877708747199,-0.373536846497999,-0.154905478268307,0.0233083075204569,-1.15311343128759,0.314585740427097,-0.506321199234199,-0.523601772386577,-0.499173256578321,1.52103997759688,-0.575372084344269,0.0127106630595262,0.812578533103045,0.764104056808845,-0.607237823148127,-0.584708215147424,4.47166669271619
"Kiribati",0,-0.427412921988814,-0.272456062045398,-0.374239563311172,-1.02772676860272,-0.366290262146269,-0.12979181707669,-0.214756556151765,1.54241378541681,-0.25822375104851,-0.292112550948279,-0.0732960414346692,-0.311194870331424,-0.34591930724799,-0.549307109196407,-0.244032062283472,-1.03738117039762,-1.02843785030084,-1.22571494966229,-0.088611037915311,5.39850863542298
"Kuwait",0,0.471485771981304,-0.640997761210383,-0.366274004918183,-1.13238524084676,0.403171937998127,0.807784867410355,-0.213372130912689,1.05078264669314,-0.252415796762319,0.678437744371878,-1.31397476396925,0.686943884810549,-0.34591930724799,1.31446219195254,-0.244784239757274,-0.336107590602069,-0.364482527345339,0.74854286936981,0.495561362810909,6.14084998567891
"Latvia",1,0.459853725617924,-0.014127780357357,-0.374239563311172,1.07459405302444,-0.153876640062318,0.430715983431869,-0.214458285673427,0.635460666906225,-0.25822375104851,0.546210183701557,0.183171350957701,0.53867924213694,-0.34591930724799,-0.0624753246326547,-0.229758695592992,-0.532464192944823,-0.523941776750802,0.762454257407617,1.02581015731625,5.72183328560543
"Lebanon",0,0.508320585465342,-0.784125592956459,-0.358308446525193,-0.692120825015701,-0.246414204422979,-0.320874021795517,-0.188176717110492,0.837179550161166,-0.252415796762319,-0.46136382860629,0.327416547341918,-0.499173256578321,-0.34591930724799,-0.248868560114605,-0.216032103248041,-0.00230136661938605,-0.0208203519025302,-0.734469059577236,0.500953723432997,5.08658333593876
"Lesotho",0,-2.11987566786066,3.08381678691312,-0.302549537774265,-0.616913147027931,-0.363951585922916,-0.209556388687523,-0.190742968773169,-0.668988111475729,-0.221561039616929,-0.60152504291683,0.725578631663775,-0.120568901179642,4.58279932424362,-0.567994151826942,-0.230800064318096,0.540484384142371,0.496047559963454,-0.794172099906158,-0.386988325670857,3.99376003414761
"Liberia",0,-1.21580717550682,0.66510604137838,-0.203975752661017,-0.324568257150692,-0.390579320887029,-1.19220887531337,-0.151247455245401,-0.931691773389141,-0.17255642532719,-0.961184007940103,0.401097787145251,-1.76207030220888,0.124188045140797,-0.604278499160157,-0.220371258551226,0.686349288739845,0.648633565860061,-1.10659868958857,-0.613467471798561,3.95898332406177
"Libya",0,0.331254990822774,-0.190668729619068,-0.339390245341842,-1.13521384820471,-0.318068092110919,0.731351985522824,-0.165474394287606,0.81216015378846,-0.243703865333032,0.607034861609904,-0.923464193011587,0.602221231854201,-0.34591930724799,-0.278736771949463,-0.244784239757274,0.184237405606231,0.135889600099391,0.522772634339568,0.802925918269935,5.5789666907279
"Lithuania",1,0.364212455519018,-0.36970319511329,-0.374239563311172,2.01518919387591,0.0733712855417475,0.667657917283215,-0.213411525126809,0.531630171959495,-0.25822375104851,0.281755062360915,0.274989511328008,0.506908247278309,-0.34591930724799,-0.0613341568722824,-0.22323379185857,-0.413247684379579,-0.405721988398476,0.828243530003079,1.17859370827541,5.97741663806816
"Luxembourg",1,1.1887952977231,-0.766172276082387,-0.374239563311172,1.83781887366581,3.42803238548915,0.570842933559009,-0.214655256744028,0.46126311966126,-0.25822375104851,0.673148641945065,0.700073587116467,0.70547696514475,-0.34591930724799,4.92686773269375,-0.241525627369733,-0.85925768112955,-0.857981411281212,1.15950845765336,0.470397013241164,6.98625001784611
"Madagascar",0,-0.676209469205562,0.520482099892797,0.182353829398984,-0.933051616445549,-0.382156650471289,-0.612046905176587,0.647520885742097,-1.19283172302926,0.0387079118330146,-0.940027598232852,-0.505748241203462,-0.89101552650143,-0.254322459218083,-0.599610753212909,-0.112443735518182,0.693362024537801,0.652757511965374,-0.7947517410744,-0.768048476298422,3.81543331273429
"Malawi",0,-2.00484765382279,2.08142326144409,0.217203147368314,-0.908259704896483,-0.390308580669957,0.456557576831939,0.465924814138502,-1.09212865262912,0.0829935632652225,0.29233326721454,0.322315538432457,0.0568191534477115,3.22770477838941,-0.601604083463765,-0.15054558977452,0.525056365386869,0.478177126840428,-1.00834951157156,-0.509215166438189,3.8255000226017
"Malaysia",0,0.462438624809786,-0.359230426936747,-0.321467738957616,-1.01524761849413,-0.285836860291067,0.718613171874902,-0.0839114878245189,-0.472273107495329,-0.234265939617972,0.601745759183092,-0.914679122111959,0.599573648949315,-0.34591930724799,-0.155554378944599,-0.0643725630686227,0.860265136529142,0.790222382142498,0.561318772027658,0.161235004241441,5.8173833904377
"Maldives",0,0.646612692229976,-0.641496464456885,-0.374239563311172,-0.786463199836643,-0.108958746259642,0.795046053762433,-0.200540872599308,-0.966406185856271,-0.25822375104851,0.665214988304846,0.993098210026645,0.66046805576169,-0.34591930724799,-0.3404220757998,-0.242453601682479,2.112739750044,2.08376681050923,0.0489159793017681,-0.000535814421204016,5.197599888
"Mali",0,-1.48334424186457,0.307535813636439,0.516907281904552,-1.02839232327518,-0.379473594971065,-0.457277318702495,-0.140622272922741,-1.07054942325766,0.30224383756894,-0.831600998483189,0.264504104125226,-0.64743789925193,0.0258561347557496,-0.587250541308182,-0.148323328918221,0.515238535269731,0.337962959259762,-1.21904907622751,-1.60206691918139,4.30405001320341
"Malta",1,1.1454982362594,-0.820530929951106,-0.374239563311172,0.641817127258531,0.150976301674629,0.0883358689254173,-0.214559585081165,1.37978770899423,-0.25822375104851,0.308200574494979,1.14612847731049,0.297749197792326,-0.34591930724799,0.399641925583101,-0.241992805400628,-0.904139190236465,-0.901970169737891,0.849110612059789,0.662724542095643,6.57379998656816
"Marshall Islands",0,-7.90552670351504e-05,0,-0.374239563311172,-1.13521384820471,0.0059787150168906,-2.86863675137988,-0.214756556151765,2.15132334463754,-0.25822375104851,-0.133439478143893,4.82027183904207,-0.139101981513843,-0.34591930724799,-0.425451314351458,-0.244784239757274,-1.05000409483394,-1.03668574251147,0,-3.45164661255764,5.39850863542298
"Mauritania",0,-0.670393446023871,-0.0290888777524173,-0.249777713420708,-1.13438190486414,-0.387566777210052,-0.845249914502698,-0.141286346817907,-0.807220276434929,-0.188891296757103,-0.807800037562531,-0.835330094631447,-0.938672018789376,-0.111539137289111,-0.565893898708641,-0.221961985365825,0.381996555108576,0.441061611892604,-0.718818748034703,-1.34682851640255,4.35826662514909
"Mauritius",0,0.354519083549535,-0.00016408945530074,-0.374239563311172,-0.412255085247053,-0.204636078656224,0.726256460063655,-0.209866045856007,-0.631771759371329,-0.25822375104851,0.607034861609904,-0.584813879300115,0.594278483139543,-0.344572294776962,-0.244969823350127,-0.236649291903159,0.60359900632397,0.571653238560872,0.438434844360363,0.439840303049331,5.77238332498669
"Mexico",0,0.665353211370977,-0.419074816516989,0.257030939333262,0.138657794880175,-0.184453291125177,0.654919103635293,-0.21376607305389,0.641090031090084,0.0118461232593803,0.546210183701557,0.0737830487881376,0.53867924213694,-0.34591930724799,-0.137449252952922,0.620478416764245,-0.683939286180662,-0.691648918366892,0.467416902772461,0.0929317696949911,6.68183337027742
"Mongolia",0,-0.351158395828876,0.467120852517082,-0.34934719333308,-0.550191291114003,-0.343220066969571,0.777211714655342,-0.0275327396738803,0.0593890654246714,-0.246970839619015,0.651992232237814,-0.305958725582886,0.639287392522603,-0.34591930724799,-0.384040099599721,-0.227431442419899,-0.560515136136645,-0.533564317663201,0.157598698347135,0.191791714433275,5.10036667445101
"Montenegro",0,0.53933937576769,-0.565194867742077,-0.374239563311172,-0.492715891185296,-0.189267443623392,-1.21768650260921,-0.214700278703022,0.594491405345919,-0.25822375104851,0.090818464752971,0.645662825415545,0.0938853141161137,-0.34591930724799,-0.346067275734765,-0.240650493331316,-0.59277372080724,-0.57755307611988,-0.205546493556451,-0.369013790263897,5.33435002142599
"Morocco",0,0.297005076530598,-0.545745441128499,-0.0337119420108622,-1.00825929443332,-0.354175543894812,0.361926389733092,0.0187273231927847,0.500981411402931,-0.113750888179504,0.62554672010375,-0.194586697726309,0.631344643807945,-0.34591930724799,-0.489911642567147,-0.0314284559641339,0.376386366470212,0.329715067049135,-0.197431517201063,-0.493038084571925,5.15930002141907
"Mozambique",0,-1.64296176696207,0.500035266786215,0.813624332043419,-0.821737597476925,-0.385069687526263,-0.428219758135338,0.211601395524456,-1.12402838300432,0.364679346145496,-0.556567672288921,0.0307078624415738,-0.771874295781566,2.08678521542866,-0.595990144421884,-0.0906929501405311,-0.218293629196416,-0.240764144185928,-1.23933651711598,-1.15450098754808,4.60552003934697
"Myanmar",0,-0.525639091279582,-0.0739721699375981,0.527859924694913,-1.05002285013007,-0.396409672948087,-0.526262894149702,-0.132411393151151,-1.07492781762288,0.188625731845325,-0.485164789526948,-1.65262507768072,-0.419745769431745,-0.265098558986308,-0.584885761075943,0.086069308923955,1.87430673291351,1.8940652896648,-0.648392346093306,-1.05743849635049,4.37050002738232
"Namibia",0,-0.918543768442653,1.19373148267051,-0.328437602551482,0.0379926506708811,-0.233822374594167,0.324559203032521,-0.149739219619091,-0.519497218148812,-0.236080925332407,-0.154595887851145,0.636877754515916,0.0515239876379397,2.57305671746978,-0.403940028475856,-0.229812872088373,1.32871588783257,1.29609310439431,-0.184389590915619,-0.12995246935132,4.55982002334888
"Nauru",0,-7.90552670351504e-05,0,-0.374239563311172,-1.13521384820471,-0.395106544405278,0.351735338814754,-0.214756556151765,2.43654446328639,-0.25822375104851,0.205063077172128,-0.531536675134628,0.199788630311548,-0.34591930724799,-0.611829796016491,-0.244784239757274,-1.05000409483394,-1.03668574251147,0,-0.690757974048492,5.39850863542298
"Nepal",0,-0.289767040022146,-0.130325636792325,0.0897542130804784,-1.09028890781379,-0.383604545484444,-0.529398602124575,0.205168883133143,-1.17250346347644,-0.036795493887471,-0.551278569862108,-0.0047158105407978,-0.364146528429142,-0.333796195008738,-0.594193913456732,-0.0718959154837519,2.77193691505181,2.82745175816747,-0.61998992884945,-0.451696653135915,4.86653329536475
"Netherlands",1,1.22498388640917,-0.813549084500078,-0.358308446525193,1.07026794765346,1.38020071287744,-1.22991576371122,-0.192071116563501,0.768688952590884,-0.252415796762319,0.620257617676937,0.527489452346353,0.61545914637863,-0.34591930724799,1.74665669954999,-0.136463842685619,-0.842427115214456,-0.846984221667042,1.25978637975922,1.45360410000191,7.41198334634025
"New Zealand",1,1.24630930474203,-0.73475397155276,-0.374239563311172,1.15003051543087,0.966343093132266,-0.333612835443439,-0.206208011687718,0.901604495820884,-0.25822375104851,0.294977818427947,1.2648686291474,-0.493878090768549,-0.34591930724799,0.973767130753906,-0.244784239757274,-1.00231749140784,-0.992696984054793,1.22008095973464,1.97486562680377,7.31076670894995
"Nicaragua",0,0.430773609709473,-0.00963945113883892,-0.32545051815411,-0.240042813748508,-0.316387479276314,0.550460831722334,-0.214756556151765,0.203876079477048,-0.23680691961818,0.25530955022685,0.352921591889226,0.406300096892646,-0.31897905782743,-0.534396644274439,-0.207712588115753,-0.6306424941162,-0.646285511208442,-0.113963188974222,-0.255774217200045,6.04568338653035
"Niger",0,-1.27202873292982,0.549406888189914,0.467122541948366,-1.11491443069474,-0.393470498713571,-0.725604329695204,1.17796397886831,-1.11308239709126,0.355604417573322,-1.23621733413437,0.287742033601662,-1.26961988190011,-0.116927187173223,-0.60313451532082,-0.144625999515449,0.952833249062155,0.901568926985968,-1.53002656298932,-2.29588398589007,4.23876660982162
"Nigeria",0,-1.85363105109884,0.67757362254093,8.15986055997818,1.0203513472191,-0.362393956702328,-1.44559545951021,4.43636635588869,-0.943575986666177,4.69051629792928,-1.72810385982797,-0.930832316991921,-1.82031712611637,0.673769133320238,-0.53410339603533,0.739907252674706,1.26560126565097,1.22186207449867,-1.20890535578328,-0.863313513955313,5.0601833324574
"Norway",1,1.29348371499352,-0.776645044258929,-0.374239563311172,0.41828435093841,1.77981289620744,0,-0.214188153919461,0.610754012988178,-0.25822375104851,0.461584544872551,1.35413628506298,0.239502373884837,-0.34591930724799,3.71606733565678,-0.212944125549824,-0.901334095917283,-0.904719467141434,1.40672541590855,1.57223603368785,7.53216668254846
"Oman",0,0.574881739655797,-0.764676166342881,-0.358308446525193,-1.00426596639857,-0.220950152115445,0.833262494706198,-0.213777328543638,0.308957544242413,-0.252415796762319,0.69166050043891,-1.2853524361995,0.697534216430092,-0.34591930724799,0.259913255305533,-0.244784239757274,0.504018157993002,0.442436260594376,0.405395297770571,0.0641725130438541,6.853
"Pakistan",0,-0.494620300977234,-0.0764656861701082,5.48741571913013,-1.13122052016996,-0.390181789817352,-0.451005902752749,0.13122031548497,-1.01550675123771,2.41924317488563,-0.760198115721215,-1.27373347146128,-0.483287759149006,-0.34591930724799,-0.564640843909058,0.831551529286896,2.31330399386552,2.35319795605639,-0.589848588100868,-1.51938405630938,5.40221663723429
"Palau",0,-7.90552670351504e-05,0,-0.374239563311172,0,-0.240960667321816,0.840905782894951,-0.214756556151765,2.23638929230474,-0.25822375104851,0.712816910146161,1.43235175500805,0.708124548049636,-0.34591930724799,-0.515687970316885,-0.244782321249358,-1.05000409483394,-1.03668574251147,0.699853011237486,0.632167831903809,5.39850863542298
"Panama",0,0.744838861520744,-0.380674666536334,-0.356317056926946,0.412699931264816,-0.135437058154951,0.0120336415368396,-0.214734045172268,0.53569582387006,-0.248422828190563,0.107214682276091,0.774321605687518,-0.096740655035669,-0.340531257363878,-0.204363767171573,-0.221312182381768,-0.60539664524356,-0.614668591067703,0.557261283849964,0.222348424625108,6.49913336252397
"Papua New Guinea",0,-0.78606768485971,0.821698860780011,-0.204971447460141,-0.992785148298668,-0.367112610899137,-0.871190771385739,-0.00316460436820397,0.109115115715424,-0.178364379613381,-0.828956447269782,-0.18608501621054,-0.589191075344441,-0.115580174702195,-0.558286913589265,-0.20052007113928,-0.756871738479399,-0.759006704753683,-0.750699012288011,-0.994527622426126,5.39850863542298
"Paraguay",0,0.395877470619332,-0.18867391663306,-0.323459128555863,0.241818769111187,-0.294780815346636,0.154185736397752,-0.214756556151765,0.045941139874342,-0.23680691961818,-0.178396848771803,0.373325627527072,0.310987112316755,-0.337837232421822,-0.474557132964492,-0.205088158805565,-0.578748249211329,-0.592674211839364,0.130355563439763,0.0479954311775897,5.67085001308626
"Peru",0,0.452745252840303,-0.328310825653623,-0.18605324627679,-0.069827206267338,-0.207053454677689,0.216899895895213,-0.214722789682519,0.313335938607636,-0.170378442469869,0.0278781458738982,-0.413930080833154,-0.054379328557495,-0.304161920646121,-0.398340048173618,-0.0509014977457379,-0.798948153267132,-0.790623624894421,0.34859046328286,0.375131975584273,5.73980004826465
"Philippines",0,-0.17667770037817,0.433707735001447,0.600545645030944,-0.0119239497634796,-0.360467721065115,-0.662274227559821,0.428579099152713,-0.971722807585471,0.199515646131933,-0.167818643918177,-0.848082616905101,-0.133806815704071,-0.34591930724799,-0.516976511877019,0.360491037903485,-0.848037303852821,1.07340001470737,0.103692069700633,-0.131749922892017,5.49049997838977
"Poland",1,0.658244738593356,-0.447002198321101,-0.338394550542719,1.35778756615538,-0.256890485486143,0.774663951925758,-0.210485097792179,0.756804739313849,-0.242614873904372,0.61761306646353,0.203575386595547,0.697534216430092,-0.34591930724799,-0.0770934119618335,0.00656581607185092,-0.577345702051738,-0.539062912470285,0.85838487075166,0.934140026740748,6.01504997509851
"Portugal",1,1.10737097317943,-0.835492027346166,-0.371252478913801,1.91003155562752,0.354015269378266,0.377212966110598,-0.214103737746347,0.251412932585189,-0.256045768191189,0.607034861609904,0.872374332502723,0.623401895093288,-0.34591930724799,0.43595198759151,-0.147800757256358,-0.911151926034421,-0.940460333387486,0.820418374231812,1.13185991621731,5.40565004794356
"Qatar",0,0.801060418943749,-0.703834370269636,-0.374239563311172,-0.867827258544651,0.753079924377491,0.680396730931137,-0.206089829045358,1.35320460034823,-0.25822375104851,0.58058934947584,-1.40239225173325,0.313634695221641,-0.34591930724799,2.66030477243934,-0.244784239757274,0.039775048168347,-0.0496879746397261,0.928811272693058,0.24391786711346,6.4218
"Romania",1,0.492811190314168,-0.0600084790355419,-0.329433297350605,1.10071707391842,-0.202623274293549,0.54791306899275,-0.0917847029036508,0.682684777559707,-0.239347899618389,0.532987427634525,-0.264583875539476,0.53867924213694,-0.34591930724799,-0.26054499169565,-0.0972411198898342,-0.361353439474708,-0.28750220004615,0.623920018197789,0.553079876113183,5.76928332521086
"Rwanda",0,-1.03098688328866,0.664108634885376,-0.0436688900020993,0.268940122013857,-0.392959003347543,0.718613171874902,-0.16920558913926,-1.19376995039324,-0.0720062167475051,0.268532306293883,0.191389643089611,0.300396780697212,0.586213322703416,-0.594727263728352,-0.174877183045635,0.415657686938762,0.405320745646552,-0.97559978556589,-0.780630651083295,3.4175499871885
"Samoa",0,0.448221679254543,-0.239541647776265,-0.374239563311172,-0.462837240353871,-0.283161313640123,-0.955266941462022,-0.214705906447896,1.215910662753,-0.25822375104851,-1.05374330040933,-0.244463229285489,-0.819530788069512,-0.34591930724799,-0.455634760510937,-0.243575959200887,-1.02756334028048,-1.02156460679199,0.233531691386831,0.18460190027049,5.39850863542298
"Sao Tome and Principe",0,-0.426120472392883,0.0108073819677435,-0.374239563311172,-0.0916241217903422,-0.377911958608806,0.201221356020847,-0.214756556151765,-0.888533314646224,-0.25822375104851,0.355802496336295,0.291426095591829,0.543974407946712,-0.158684573775092,-0.562178297940933,-0.243692202630352,0.417060234098354,0.383326366418213,-0.46290717225588,-0.502025352275405,5.39850863542298
"Saudi Arabia",0,0.43271228410337,-0.889351977968383,-0.2368336810321,-1.1190741473976,-0.00965298651031257,0.751734087359499,-0.146385083674014,0.835928580342531,-0.200144208186598,0.620257617676937,-0.83986432477319,0.618106729283516,-0.34591930724799,0.313088017297142,-0.244784239757274,0.57835315745133,0.562030697648473,0.716662605116502,0.369739614962185,6.38108328761182
"Senegal",0,-0.694303763548598,0.0846154624500408,-0.0187765200240065,-1.06050533622128,-0.392352379781892,0.3279562200053,0.0777736224138369,-1.00893915968987,-0.0455074253167578,-0.28417889730806,-0.409112461307552,-0.168225393467587,-0.252975446747055,-0.0766075970489895,-0.156609447558252,0.74385372228308,0.698120919123825,-0.906622486545097,-1.40254957616413,4.49179999990202
"Serbia",0,0.483117818344685,-0.264476810101366,-0.358308446525193,1.02933633529728,-0.18472626001368,0.504601102589816,-0.208110189455228,0.677055413375849,-0.252052799619432,0.527698325207712,0.126776863569766,0.467194503705021,-0.34591930724799,-0.378964739691958,-0.196165364095553,-0.535269287264005,-0.525316425452573,0.526830122517261,0.439840303049331,5.41236668848775
"Seychelles",0,0.319622944459394,-0.0191148128223771,-0.374239563311172,0.410037712574983,-0.183749307224238,0.828166969247029,-0.214694650958148,-0.510427686963706,-0.25822375104851,0.69166050043891,-0.892007971403241,0.686943884810549,-0.34591930724799,0.314596272871657,-0.244218115666128,0.252962216426195,0.326965769645592,0.290916167042785,0.260094948979725,5.39850863542298
"Sierra Leone",0,-2.39581365659196,1.54980560067294,0.0648618431023855,-0.350358500708445,-0.38878350131964,0.206795947976177,-0.154078210917168,-1.01581949369237,-0.015015665314254,-0.440207418899038,1.41024738306705,-0.430336101051289,-0.0401474763246246,-0.597305584295657,-0.2050231143242,0.651285609750068,0.50292080347231,-1.23469938777004,-1.08440029946093,4.45373334277104
"Singapore",1,1.26052625029727,-0.810556865021066,-0.374239563311172,-0.697819636898624,0.690180462333784,0.713517646415733,-0.207035290184239,-0.635524668827235,-0.25822375104851,0.591167554329466,-0.940467556043126,0.588983317329771,-0.34591930724799,1.45515699608088,-0.244784239757274,-0.595578815126423,-0.603671401453533,1.10734075251158,0.569256957979447,6.51518333628381
"Slovenia",1,1.08022953166488,-0.695356415079102,-0.374239563311172,1.54647231579726,0.326584075188329,0,-0.214210664898959,0.680182837922437,-0.25822375104851,0.55149928612837,1.25608355824777,0.53867924213694,-0.34591930724799,0.486856359463228,-0.229442225967894,-0.675524003223115,-0.664155944331468,1.07748923234712,1.28644092071718,5.9672333131672
"Solomon Islands",0,-0.162460754822928,-0.187676510140056,-0.374239563311172,-0.937876887820871,-0.349942178333824,0.01033513305045,-0.214756556151765,0.0284275624134479,-0.25822375104851,0.236797691733006,0.15596597010724,-0.292661789997223,-0.34591930724799,-0.545151342772161,-0.241487553693152,-0.793337964628768,-0.781001083982023,-0.685489380860791,-0.967565819315685,5.39850863542298
"Somalia",0,-1.65071646453765,1.22215756772112,0.420324886389551,-1.13521384820471,-0.402416812158559,-1.48265382648598,0.27995035702271,-0.996742203958177,0.209679566132768,-2.21470128309475,0,-2.24393039089811,-0.186971835666681,-0.614702579387639,-0.244784239757274,0.558717497217055,0.498796857366996,0,0,5.06025000572204
"South Africa",0,-1.21839207469868,1.98816575434821,0.401406685206201,0.756292530921332,-0.113708495241389,-0.483930836488916,-0.0791504156608695,-0.0228622001505993,0.147244057556213,-0.7125961938799,1.02257070594798,-0.512411171102751,3.61833839498754,-0.322696890469289,0.0850540725105512,0.986494380892341,1.37719737779881,0.00457342993125843,0.256500041898333,4.69834996419755
"South Sudan",0,-1.59320245751872,1.45804420331657,0.0678489274997567,0,-0.398556618719173,-1.93106006689283,-0.186325189046851,0,-0.00702972817074107,-1.61438815765149,-1.35619978216424,-1.49466442881541,0.428612863593134,-0.584555857815832,0.121234751713866,0,0,-2.30181877850349,-3.01127049508711,3.26932003282173
"Spain",1,1.321917606104,-0.797590580612014,-0.348351498533956,1.36411033554373,0.690231249533505,0.575938459018178,-0.174248048546624,1.00387127849432,-0.247333836761902,0.61761306646353,1.12062343276318,0.612811563473744,-0.34591930724799,0.825015365789402,0.0533439688008291,-0.937800322066652,-0.948708225598113,1.03169758005601,1.25228930344395,6.35964996082162
"Sri Lanka",0,0.425603811325748,-0.153265986131418,-0.310515096167255,-0.614583705674328,-0.374427696185122,0.499113613633788,-0.0868547983937727,-1.06742199871107,-0.230635968189102,0.686371398012097,-0.905043883060754,0.684296301905663,-0.34591930724799,-0.501764249102128,-0.103045844004447,2.36660078592999,2.32158103591565,0.450317488309323,0.349967626014528,4.38166669970341
"Sudan",0,-0.771204514506502,0.612243497249167,0.655308858982748,-0.773817661059939,-0.356653996172421,-0.244904369495183,0.0650999409569355,0,0.302969831854714,-0.419051009191787,-0.0871821212437589,-0.419745769431745,-0.313591007943317,-0.555266148005942,-0.0256462952601549,0,0,-0.867496707688765,-1.61824400104766,4.24174998474121
"Suriname",0,0.0824584436060267,0.0192853371582776,-0.374239563311172,0.106212004597841,-0.164233702800029,0.281324441560786,-0.214756556151765,0.577916055249001,-0.25822375104851,-0.165174092704771,0.324015874735611,0.0118102440646517,-0.203135985319018,-0.302168145440866,-0.241361044685904,-0.284213345697198,-0.298499389660319,-0.681721713267218,-0.0508645135606938,6.269
"Sweden",1,1.36844579155753,-0.832998511113656,-0.374239563311172,0.591068583483598,1.6764581235064,-0.781509523304369,-0.213051349454855,0.882839948541355,-0.25822375104851,0.683726846798691,1.71404080256387,0.679001136095891,-0.34591930724799,1.91714472330562,-0.183622532198962,-0.769494662915719,-0.771378543069624,1.22906539784239,1.11208792726966,7.32491663481523
"Switzerland",1,1.34905904761856,-0.860427189671267,-0.374239563311172,1.44247939822568,4.18883799594543,0,-0.178964098751279,0.64202825845406,-0.25822375104851,0.559432939768589,0.0794508364653171,0.520146161802739,-0.34591930724799,2.86682057468829,-0.194115424014518,-0.951825793662562,-0.972077253528224,1.31224390548511,0.975481458176757,7.51948329417305
"Tajikistan",0,-0.27167274567911,0.111545437761149,-0.203975752661017,-1.05518089884162,-0.39432402216474,0.246913100797569,-0.196010537975504,-0.274932618605611,-0.184172333899573,0.260598652653663,-0.107302767497746,0.29510161488744,-0.312243995472289,-0.586040909883785,-0.196633909966745,-0.218293629196416,-0.211896521448732,-0.20525667297233,-0.379798511508073,5.1741166190623
"Thailand",0,0.392646346629504,-0.0255979550269032,-0.181074772281172,0.392566902422957,-0.214463090824348,0.759377375548252,0.173507190470386,-0.851316962541824,-0.17618639675606,0.683726846798691,-0.910995060121792,0.673705970286119,-0.2839567335807,-0.396649951044842,0.190397662239765,0.84483711777364,0.854830871125746,0.308885043258286,0.157640097160049,6.23863326456283
"Togo",0,-1.30498619762607,1.17877038527545,-0.148216843910089,-0.901271380835673,-0.391312897211363,-0.0711932742962495,-0.166808169822813,-1.03145661642531,-0.133715731038287,-0.633259657477707,-0.279320123500142,-0.337670699380283,0.464982200310892,-0.595568771526238,-0.204368529853375,0.693362024537801,0.643134971052976,-0.844600881543208,-0.388785779211553,3.65136665909318
"Tonga",0,0.335778564408533,-0.270959952305892,-0.374239563311172,-0.846363120357876,-0.250741647533504,-0.117053003428768,-0.214734045172268,1.21778711748095,-0.25822375104851,-0.223354219399712,-0.295189928996245,-0.507116005292979,-0.34591930724799,-0.443789351645235,-0.243930210537856,-1.05000409483394,-1.03668574251147,0.32801320181027,0.637560192525898,5.39850863542298
"Trinidad and Tobago",0,0.184561961684588,-0.00166019919480678,-0.374239563311172,0.370936375568067,-0.140428771524167,-0.955630907566249,-0.214756556151765,-0.0438159446127405,-0.256771762476963,-0.241866077893557,-0.298023822834835,-0.668618562491017,-0.232770259681635,1.05850572266052,-0.23610641945451,0.304856461331065,0.372329176804043,0.581026571747884,0.0947292232356872,6.17998333287541
"Tunisia",0,0.524476205414482,-1.15565951160046,-0.322463433756739,-0.810589556713251,-0.230631957050559,0.749186324629914,-0.211768223623517,0.482842349032719,-0.23680691961818,0.657281334664627,0.0647145885046505,0.652525307047032,-0.34591930724799,-0.43068406976188,-0.161159965190671,0.365165989193483,0.335213661856219,0.299320963982293,0.5908264004678,4.67236663688977
"Turkey",0,0.478594244758926,-0.520311575556896,0.0549048951111484,-0.782969037806238,-0.28371396135842,0.354283101544339,0.260039395657472,0.890971252362484,-0.0709172253188443,-0.0567474929551073,-0.1200552897714,-0.0649696601770385,-0.34591930724799,-0.083753002194458,0.219689925251065,0.0523979726046669,0.00804727083466572,0.348880283866981,0.193589167973971,5.3681333625
"Turkmenistan",0,-0.482342029815889,0.408772572676347,-0.269691609403182,-0.475150001794347,-0.314458065760217,0.771024290883495,-0.213394641892187,-0.0244259124238933,-0.211397119616094,0.567366593408808,-1.30575647183734,0.596926066044429,-0.34591930724799,-0.42353978700787,-0.211537517595023,-0.323484666165749,-0.319119120186888,-1.93113825141276,-0.624252193042737,5.50501668678381
"Tuvalu",0,-7.90552670351504e-05,0,-0.374239563311172,-1.13521384820471,-0.365749203156028,-2.82787254770653,-0.214756556151765,2.0362341213231,-0.25822375104851,-3.09533683715909,4.55246887129534,-3.10439483498602,-0.34591930724799,-0.429499282714656,-0.244772288504193,-1.02756334028048,-1.03668574251147,0,-3.45164661255764,5.39850863542298
"Uganda",0,-1.4038585917148,1.09000120739809,1.05458247343136,0.871599877924705,-0.380077406137034,-0.609135176342776,0.901304040848211,-1.15498988601554,0.548355900446293,-0.707307091453087,1.12289054783405,-0.73745571801805,1.28127175775389,-0.594589683299631,-0.0346600889234611,0.332907404522887,0.317343228733193,-0.847499087384418,-0.404962861077818,4.08883333520447
